sun_exposure,x+,x-,y+,y-,z+,z-
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4019512888094777,0.0521072646110713,0.0,0.0,0.3331595970835424,0.2425784236220998,0.0
1.0,0.1130627259510944,0.0,0.0,0.7770964108628575,0.6718346080918713,0.0
1.0,0.10868659194459249,0.0,0.0,0.7176634225279139,0.7356440124604723,0.0
1.0,0.11663839369005859,0.0,0.0,0.6523351058432295,0.7930208092538071,0.0
1.0,0.13668025868042102,0.0,0.0,0.5830663026235753,0.8422480299840422,0.0
1.0,0.16821253146652562,0.0,0.0,0.5119297811604152,0.8818525632861901,0.0
1.0,0.21029171545199762,0.0,0.0,0.44105421175908893,0.9106492377979801,0.0
1.0,0.26165870384844425,0.0,0.0,0.3725604691133247,0.9277762891087756,0.0
1.0,0.3207764550748357,0.0,0.0,0.3084981675863,0.9327211494430372,0.0
1.0,0.3858761017379559,0.0,0.0,0.250784133729052,0.9253357925448222,0.0
1.0,0.455009587051556,0.0,0.0,0.20114564746103727,0.9058410833815294,0.0
1.0,0.5261081932319421,0.0,0.0,0.16106813168489106,0.8748203155798535,0.0
1.0,0.5970443878832955,0.0,0.0,0.13175091735612662,0.833201688869612,0.0
1.0,0.6656954873155978,0.0,0.0,0.11407135330288358,0.7822305361389499,0.0
1.0,0.730007175201986,0.0,0.0,0.10855855074253348,0.723432060391452,0.0
1.0,0.7880549758337697,0.0,0.0,0.11537754823063323,0.6585656966294161,0.0
1.0,0.8381018424328005,0.0,0.0,0.13432437095686775,0.589572464302069,0.0
1.0,0.8786501372267211,0.0,0.0,0.1648321323009814,0.5185168857096001,0.0
1.0,0.9084864478053797,0.0,0.0,0.20598799513346794,0.4475252083666368,0.0
1.0,0.9267178986355395,0.0,0.0,0.25656048537805914,0.3787217799356861,0.0
1.0,0.9327988711021342,0.0,0.0,0.3150363405698429,0.31416547963182045,0.0
1.0,0.9265473324526429,0.0,0.0,0.3796657908139024,0.2557881083194264,0.0
1.0,0.9081502849587981,0.0,0.0,0.4485149172129167,0.20533658092004906,0.0
1.0,0.8781581721723506,0.0,0.0,0.5195235210391317,0.1643206509803147,0.0
1.0,0.8374684095972529,0.0,0.0,0.5905667720144295,0.1339677317147298,0.0
1.0,0.7872985325409981,0.0,0.0,0.6595187909668394,0.1151861654928266,0.0
1.0,0.7291497646048309,0.0,0.0,0.7243162642373727,0.10853804093761298,0.0
1.0,0.6647620969284592,0.0,0.0,0.7830201862501528,0.11422237110707427,0.0
1.0,0.596062222342077,0.0,0.0,0.8338738826606139,0.13206913619155763,0.0
1.0,0.5251058823947982,0.0,0.0,0.8753555777855265,0.16154436905458025,0.0
1.0,0.4540163524256611,0.0,0.0,0.9062239332649197,0.2017661315013095,0.0
1.0,0.38492090541771906,0.0,0.0,0.9255551952248912,0.2515309032657559,0.0
1.0,0.3198871558687011,0.0,0.0,0.9327708383086473,0.3093495941166199,0.0
1.0,0.26086118851276763,0.0,0.0,0.927654879307127,0.37349210151683876,0.0
1.0,0.2096093233289762,0.0,0.0,0.9103603422413132,0.44203908055036667,0.0
1.0,0.1676652594707846,0.0,0.0,0.8814046813757948,0.5129393770039693,0.0
1.0,0.13628417980268218,0.0,0.0,0.8416542990632636,0.5840714050204042,0.0
1.0,0.11640518945081554,0.0,0.0,0.792298621645129,0.6533066326938636,0.0
1.0,0.10862321239647352,0.0,0.0,0.7348145090992158,0.7185732758916475,0.0
1.0,0.11317118712669351,0.0,0.0,0.6709220633814551,0.777918294345956,0.0
1.0,0.12991309417373678,0.0,0.0,0.6025331577987375,0.8295658348535441,0.0
1.0,0.15834802424663952,0.0,0.0,0.5316942275723522,0.8719703727292675,0.0
1.0,0.19762516528255797,0.0,0.0,0.460525033487431,0.9038629613016749,0.0
1.0,0.2465692600092771,0.0,0.0,0.3911552310339731,0.9242892054679672,0.0
1.0,0.30371577229022473,0.0,0.0,0.3256606431227584,0.932637822971434,0.0
1.0,0.36735481730378783,0.0,0.0,0.26600094421164094,0.9286589533051552,0.0
1.0,0.43558206104003433,0.0,0.0,0.21396163374929758,0.9124715246393906,0.0
1.0,0.5063559108786769,0.0,0.0,0.17109996870236677,0.8845598715180956,0.0
1.0,0.5775585607011782,0.0,0.0,0.13869858465719934,0.8457591628408849,0.0
1.0,0.6470593629859355,0.0,0.0,0.11772711312249717,0.7972304126792102,0.0
1.0,0.7127785855708731,0.0,0.0,0.10881316486021556,0.7404257403289999,0.0
1.0,0.7727496452188793,0.0,0.0,0.11222354760070616,0.6770449191279819,0.0
1.0,0.8251779556982302,0.0,0.0,0.1278562802437929,0.6089845142381389,0.0
1.0,0.8684946293915918,0.0,0.0,0.15524364257405845,0.5382811313617805,0.0
1.0,0.9014034254430909,0.0,0.0,0.19356616929248235,0.46705047458693144,0.0
1.0,0.9229195395360044,0.0,0.0,0.24167716966869138,0.3974240369704064,0.0
1.0,0.9323990745173668,0.0,0.0,0.2981370391480782,0.33148531831170625,0.0
1.0,0.9295583099454159,0.0,0.0,0.3612563362308809,0.2712074787272585,0.0
1.0,0.9144821938872467,0.0,0.0,0.4291463356441586,0.21839429367854146,0.0
1.0,0.8876218028030353,0.0,0.0,0.4997755451014499,0.17462617732418123,0.0
1.0,0.8497808454693673,0.0,0.0,0.571030494483655,0.14121288941089427,0.0
1.0,0.8020916147390976,0.0,0.0,0.6407789784187767,0.11915434092885263,0.0
1.0,0.7459811066985668,0.0,0.0,0.7069338598138121,0.10911067141789262,0.0
1.0,0.6831283210158665,0.0,0.0,0.7675155250966399,0.11138249337343391,0.0
1.0,0.6154140201716043,0.0,0.0,0.8207111222621437,0.12590189496681062,0.0
1.0,0.5448644509292145,0.0,0.0,0.8649288090782616,0.1522344703676817,0.0
1.0,0.47359071208234266,0.0,0.0,0.8988453881139173,0.18959231696947682,0.0
1.0,0.4037255828053253,0.0,0.0,0.9214459031343448,0.23685761064688163,0.0
1.0,0.33735970193031756,0.0,0.0,0.9320540119489445,0.2926160536373645,0.0
1.0,0.2764790079067457,0.0,0.0,0.9303522267948329,0.3551991942087701,0.0
1.0,0.22290531148378026,0.0,0.0,0.9163914165369718,0.42273435179259206,0.0
1.0,0.17824177942267774,0.0,0.0,0.8905892862903564,0.49320065367207727,0.0
1.0,0.14382496059778735,0.0,0.0,0.8537178799062171,0.5644895064264721,0.0
1.0,0.12068479007974096,0.0,0.0,0.8068804792423804,0.6344676926203962,0.0
1.0,0.1095137680696454,0.0,0.0,0.7514785914287242,0.7010412046621359,0.0
1.0,0.11064623601240309,0.0,0.0,0.6891700119472749,0.7622179056878792,0.0
1.0,0.12404837007566435,0.0,0.0,0.6218192183972434,0.8161671424212233,0.0
1.0,0.14931919147957465,0.0,0.0,0.5514415793168367,0.8612745261590715,0.0
1.0,0.18570256349787573,0.0,0.0,0.4801430475181811,0.8961902426174922,0.0
1.0,0.23210981618787874,0.0,0.0,0.4100571425204155,0.9198694450083966,0.0
1.0,0.28715232188320244,0.0,0.0,0.34328110779484144,0.9316035216160086,0.0
1.0,0.3491831449867484,0.0,0.0,0.2818129489185576,0.9310413272007297,0.0
1.0,0.4163460857685098,0.0,0.0,0.2274922769146282,0.918199550055224,0.0
1.0,0.4866314011775908,0.0,0.0,0.1819446042556198,0.8934624198440475,0.0
1.0,0.5579359074870598,0.0,0.0,0.1465329298971575,0.8575701198280008,0.0
1.0,0.6281259147128357,0.0,0.0,0.1223169521481775,0.81159663981208,0.0
1.0,0.6951010742532917,0.0,0.0,0.11002135721006091,0.7569176401294517,0.0
1.0,0.7568572291667591,0.0,0.0,0.11001413237213195,0.6951692882780754,0.0
1.0,0.811546386348175,0.0,0.0,0.12229555287141415,0.6281992999564802,0.0
1.0,0.8575320159865829,0.0,0.0,0.1464981720259158,0.558011649519039,0.0
1.0,0.893438023506161,0.0,0.0,0.1818978149893929,0.4867066043081739,0.0
1.0,0.9181899285318325,0.0,0.0,0.227435247203459,0.4164178772523086,0.0
1.0,0.9310470186111275,0.0,0.0,0.281747869192761,0.3492487783562089,0.0
1.0,0.9316245154893182,0.0,0.0,0.34321048931904635,0.2872092756736834,0.0
1.0,0.9199050905938971,0.0,0.0,0.40998395445831337,0.2321558491443987,0.0
1.0,0.8962393850943473,0.0,0.0,0.4800701834207294,0.18573593711056088,0.0
1.0,0.8613355189270675,0.0,0.0,0.5513719563321658,0.14933863790575833,0.0
1.0,0.8162379026676407,0.0,0.0,0.6217556708726236,0.12405314173923876,0.0
1.0,0.7622959862337111,0.0,0.0,0.6891151874795417,0.11063613678489102,0.0
1.0,0.7011238795329413,0.0,0.0,0.7514348530301036,0.10948916484680629,0.0
1.0,0.634552053320708,0.0,0.0,0.8068498170917112,0.1206466042479749,0.0
1.0,0.5645725655276005,0.0,0.0,0.8537018358386482,0.14377463958441739,0.0
1.0,0.4932794520654407,0.0,0.0,0.8905888937517564,0.1781812492196516,0.0
1.0,0.42280606582452473,0.0,0.0,0.9164071582066019,0.22283691170181225,0.0
1.0,0.35526123890387123,0.0,0.0,0.9303840114787687,0.27640541153364506,0.0
1.0,0.2926661783372465,0.0,0.0,0.9321011716875529,0.3372838225121587,0.0
1.0,0.23689398363648945,0.0,0.0,0.921507210772095,0.4036504722234333,0.0
1.0,0.18961359602651887,0.0,0.0,0.8989190948724749,0.47351945244710897,0.0
1.0,0.15223985664057935,0.0,0.0,0.8650127009783275,0.5448000443413098,0.0
1.0,0.12589116814764206,0.0,0.0,0.820802593579502,0.6153592802040107,0.0
1.0,0.11135602676623262,0.0,0.0,0.7676116664362203,0.6830857697424433,0.0
1.0,0.10906942618830959,0.0,0.0,0.7070315578628982,0.745952880937044,0.0
1.0,0.11909983953577134,0.0,0.0,0.640875024015191,0.8020793848935523,0.0
1.0,0.1411471689401149,0.0,0.0,0.571121695321805,0.8497857499586811,0.0
1.0,0.17455172414452935,0.0,0.0,0.4998588392098872,0.8876444005610371,0.0
1.0,0.2183139614979132,0.0,0.0,0.42921890170992466,0.9145224368344596,0.0
1.0,0.27112439271777056,0.0,0.0,0.3613156969208848,0.9296155366818771,0.0
1.0,0.3314027684788646,0.0,0.0,0.29818115378364257,0.9324720257940056,0.0
1.0,0.3973454866403776,0.0,0.0,0.2417043204667415,0.9230063931076878,0.0
1.0,0.46697925066854756,0.0,0.0,0.19357542959920723,0.901501787359646,0.0
1.0,0.5382203719775194,0.0,0.0,0.15523470536436146,0.8686016716094825,0.0
1.0,0.6089370578261459,0.0,0.0,0.12782947883354612,0.8252905057679324,0.0
1.0,0.6770132020800378,0.0,0.0,0.11217985457957284,0.7728642894022631,0.0
1.0,0.7404117068528,0.0,0.0,0.10875416898128926,0.7128917819130158,0.0
1.0,0.7972354401849737,0.0,0.0,0.11765497464718,0.6471675605127161,0.0
1.0,0.8457840056570362,0.0,0.0,0.13861597040156332,0.5776583206790472,0.0
1.0,0.8846046251530336,0.0,0.0,0.1710099687423117,0.5064440259658333,0.0
1.0,0.9125356121449637,0.0,0.0,0.21386766239429753,0.4356556681838427,0.0
1.0,0.9287411345842049,0.0,0.0,0.2659066284307752,0.3674115003973158,0.0
1.0,0.932736227131049,0.0,0.0,0.3255697020853938,0.303753650885616,0.0
1.0,0.9244013042274624,0.0,0.0,0.3910715719974508,0.24658701482445064,0.0
1.0,0.9039857396908774,0.0,0.0,0.46045220261241404,0.19762225228838884,0.0
1.0,0.8721004056769219,0.0,0.0,0.5316354851605752,0.1583245983049949,0.0
1.0,0.8296993942365144,0.0,0.0,0.6024913621724514,0.12987001677732848,0.0
1.0,0.7780514683914818,0.0,0.0,0.6708995665423962,0.11311001033978196,0.0
1.0,0.7187020969865531,0.0,0.0,0.734813067832438,0.10854613919784156,0.0
1.0,0.6534272093475774,0.0,0.0,0.7923193272627387,0.11631501147595277,0.0
1.0,0.5841800535542895,0.0,0.0,0.8416975284014345,0.13618419425276584,0.0
1.0,0.5130327485064262,0.0,0.0,0.8814700709832093,0.16755916767603987,0.0
1.0,0.44211427874882653,0.0,0.0,0.9104467869495589,0.2095011140990906,0.0
1.0,0.3735467874727799,0.0,0.0,0.9277605555776839,0.2607550099551787,0.0
1.0,0.3093820740416494,0.0,0.0,0.9328932519327999,0.31978717978777726,0.0
1.0,0.2515401962745315,0.0,0.0,0.9256912521390813,0.38483118870875827,0.0
1.0,0.20175201474516322,0.0,0.0,0.9063700314617332,0.45394070003608605,0.0
1.0,0.16150739839882858,0.0,0.0,0.8755077175758257,0.5250477164343663,0.0
1.0,0.132010641387119,0.0,0.0,0.8340277918999034,0.5960244617826763,0.0
1.0,0.11414442523810915,0.0,0.0,0.7831714566041152,0.6647470520453947,0.0
1.0,0.10844340477472364,0.0,0.0,0.7244604941465137,0.7291590498836388,0.0
1.0,0.11507820821835515,0.0,0.0,0.659651730693364,0.7873330012196826,0.0
1.0,0.1338503302854074,0.0,0.0,0.5906844660264028,0.8375281123507232,0.0
1.0,0.16419807112642767,0.0,0.0,0.5196224430135569,0.8782423416949112,0.0
1.0,0.20521334342478148,0.0,0.0,0.44859209312129555,0.9082573473862731,0.0
1.0,0.25566884475513024,0.0,0.0,0.3797189058866746,0.9266749457150751,0.0
1.0,0.3140547821330643,0.0,0.0,0.3150638264099254,0.9329439894397472,0.0
1.0,0.3786241628880927,0.0,0.0,0.25656138780562787,0.926876869830899,0.0
1.0,0.44744478754674394,0.0,0.0,0.20596242820203944,0.9086550383349209,0.0
1.0,0.5184572930864472,0.0,0.0,0.16478107088306349,0.8788237335579442,0.0
1.0,0.5895367234540877,0.0,0.0,0.1342496334170511,0.8382755923731874,0.0
1.0,0.658556115711074,0.0,0.0,0.11528175150290498,0.7882239401306189,0.0
1.0,0.7234501464563401,0.0,0.0,0.10844503883828104,0.7301664845025185,0.0
1.0,0.7822769339677232,0.0,0.0,0.11394410116912629,0.6658404993838248,0.0
1.0,0.83327614669163,0.0,0.0,0.1316144128393447,0.5971708399121508,0.0
1.0,0.8749216792384639,0.0,0.0,0.16092723910977308,0.5262123441905387,0.0
1.0,0.9059673196005386,0.0,0.0,0.2010054569826257,0.45508834526701714,0.0
1.0,0.9254840410362665,0.0,0.0,0.25064980114131036,0.38592713332214407,0.0
1.0,0.9328878026840118,0.0,0.0,0.3083747496546456,0.3207982693555834,0.0
1.0,0.9279570269818337,0.0,0.0,0.37245297563389207,0.26165065610947397,0.0
1.0,0.9108392308769718,0.0,0.0,0.44096703470245846,0.21025421938662073,0.0
1.0,0.8820466123676812,0.0,0.0,0.511866741611908,0.16814694488842527,0.0
1.0,0.8424407244181238,0.0,0.0,0.5830305190934288,0.13658885544360333,0.0
1.0,0.7932066948345466,0.0,0.0,0.6523288831655626,0.11652430581926396,0.0
1.0,0.735817763516582,0.0,0.0,0.717688165183912,0.10855372341530788,0.0
1.0,0.6719911982400969,0.0,0.0,0.7771525638299923,0.11291564048895958,0.0
1.0,0.603636908117428,0.0,0.0,0.8289426702066464,0.12947955559655833,0.0
1.0,0.5328002923969513,0.0,0.0,0.8715087147412964,0.15774983788980337,0.0
1.0,0.46160103476780795,0.0,0.0,0.9035769425379176,0.19688055746018274,0.0
1.0,0.3921696746652211,0.0,0.0,0.9241877294379678,0.24570079797651326,0.0
1.0,0.3265838535963613,0.0,0.0,0.9327242981967041,0.3027496941898654,0.0
1.0,0.2668061442354734,0.0,0.0,0.9289311754590456,0.3663201458739772,0.0
1.0,0.21462532267861523,0.0,0.0,0.9129218372113707,0.4345099001356049,0.0
1.0,0.17160284121997957,0.0,0.0,0.8851753139062275,0.5052784735374587,0.0
1.0,0.13902610339625388,0.0,0.0,0.8465218568248686,0.5765082107244976,0.0
1.0,0.11786993949929747,0.0,0.0,0.7981180945719277,0.6460676524617787,0.0
1.0,0.10876743537140054,0.0,0.0,0.7414124230925598,0.7118753168829867,0.0
1.0,0.11199098741433573,0.0,0.0,0.6781016648539974,0.7719619853814111,0.0
1.0,0.12744415073840426,0.0,0.0,0.6100802940953656,0.8245296293197604,0.0
1.0,0.15466452440754214,0.0,0.0,0.5393837475038166,0.8680052142531658,0.0
1.0,0.19283758746571214,0.0,0.0,0.4681275166646944,0.9010877716433945,0.0
1.0,0.24082107174122683,0.0,0.0,0.3984438448621365,0.9227873295051974,0.0
1.0,0.29717914212498303,0.0,0.0,0.33241792249656377,0.9324545370397118,0.0
1.0,0.3602254654675295,0.0,0.0,0.2720252894391167,0.9298001153131082,0.0
1.0,0.42807341651541914,0.0,0.0,0.2190733402063658,0.9149033909340343,0.0
1.0,0.4986927281706424,0.0,0.0,0.1751465958181511,0.8882101090953548,0.0
1.0,0.5699702020108183,0.0,0.0,0.1415595121885153,0.8505190108711901,0.0
1.0,0.639772942622101,0.0,0.0,0.11931714635373825,0.8029579328786558,0.0
1.0,0.7060121815171506,0.0,0.0,0.10908508096188323,0.7469500590227337,0.0
1.0,0.7667057807661226,0.0,0.0,0.11116950702980337,0.6841713342105715,0.0
1.0,0.8200375459805431,0.0,0.0,0.1255080609942193,0.6165003143835994,0.0
1.0,0.8644115737676273,0.0,0.0,0.15167169027109334,0.5459619535463389,0.0
1.0,0.8985000073601193,0.0,0.0,0.188877491520779,0.4746670098969841,0.0
1.0,0.9212827713783326,0.0,0.0,0.2360121374699849,0.4047488842574106,0.0
1.0,0.9320780966947398,0.0,0.0,0.2916651912904322,0.338299780836208,0.0
1.0,0.9305629219653212,0.0,0.0,0.354171311659354,0.27730810063801836,0.0
1.0,0.9167825613194143,0.0,0.0,0.42166008558229506,0.22359894094889635,0.0
1.0,0.8911493488962644,0.0,0.0,0.49211199780500653,0.17877948138397004,0.0
1.0,0.8544303007707367,0.0,0.0,0.5634188620088871,0.14419089076149172,0.0
1.0,0.807724163452031,0.0,0.0,0.6334469054683175,0.12086819394173705,0.0
1.0,0.7524285357337902,0.0,0.0,0.7001006194438382,0.10950929957895614,0.0
1.0,0.6901980477179346,0.0,0.0,0.7613854646685086,0.11045411560713875,0.0
1.0,0.6228948484392278,0.0,0.0,0.8154675555418257,0.12367437741859102,0.0
1.0,0.5525328836752197,0.0,0.0,0.8607285370512566,0.14877449313102895,0.0
1.0,0.48121763134953477,0.0,0.0,0.8958140122905195,0.18500338066650882,0.0
1.0,0.4110830978649291,0.0,0.0,0.9196740714318478,0.2312769424490773,0.0
1.0,0.3442279606685077,0.0,0.0,0.9315947093616885,0.2862105052099616,0.0
1.0,0.28265276790221416,0.0,0.0,0.9312191918331332,0.3481602541947473,0.0
1.0,0.22820007436249728,0.0,0.0,0.9185587307653967,0.41527242191944946,0.0
1.0,0.18249930513032125,0.0,0.0,0.8939921492304658,0.48553875957567355,0.0
1.0,0.14691799676553896,0.0,0.0,0.8582545461367695,0.5568566311829477,0.0
1.0,0.12252087512124034,0.0,0.0,0.8124152997904416,0.6270919322546703,0.0
1.0,0.11003799433458455,0.0,0.0,0.7578460685363022,0.6941429502224228,0.0
1.0,0.10984289040786312,0.0,0.0,0.696179746006974,0.7560032556810992,0.0
1.0,0.12194140312070983,0.0,0.0,0.6292615991822524,0.8108217425177487,0.0
1.0,0.14597150077877874,0.0,0.0,0.5590940513826581,0.8569580203027873,0.0
1.0,0.1812141130585627,0.0,0.0,0.48777676249085855,0.8930315014004014,0.0
1.0,0.22661464780459148,0.0,0.0,0.41744379942173776,0.9179627139342564,0.0
1.0,0.2808145479309982,0.0,0.0,0.3501997769348014,0.9310056043792188,0.0
1.0,0.3421919441411437,0.0,0.0,0.28805687969517163,0.93176986317895,0.0
1.0,0.408910315183038,0.0,0.0,0.23287445963459277,0.920232596588665,0.0
1.0,0.4789731140527473,0.0,0.0,0.18630398340162826,0.8967389669176402,0.0
1.0,0.5502837850365911,0.0,0.0,0.14973900732033144,0.8619919723197419,0.0
1.0,0.6207084304160492,0.0,0.0,0.12427368713290565,0.8170313531555873,0.0
